userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden
39197131,Yapperbot,69126460,1052084929,1052055121,0,Mazakuka mosque shooting,2021-10-27T09:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,372874,1052016816,1051974447,0,Rogers Communications,2021-10-26T22:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66415575,1052008597,1051959563,0,PGL Major Stockholm 2021,2021-10-26T21:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68738356,1051566274,1051533862,0,Killing of Gabby Petito,2021-10-24T09:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69093014,1051512136,1051476114,0,October 2021 Tehreek-e-Labbaik Pakistan protests,2021-10-24T00:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,56589491,1051111400,1051063122,0,Stoneman Douglas High School shooting,2021-10-21T17:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,1445450,1051111382,1051064961,0,Council of Representatives of Iraq,2021-10-21T17:00:26Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69071550,1051017548,1050979019,0,2021 Damascus bus bombing,2021-10-21T05:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69074527,1051009933,1050963965,0,2021 End SARS memorial protest,2021-10-21T04:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69018385,1050587938,1050543683,0,2021 Beirut clashes,2021-10-18T19:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69007508,1050532735,1050502394,0,Kongsberg attack,2021-10-18T12:00:26Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68793877,1050480662,1050448837,0,2021 United Kingdom natural gas supplier crisis,2021-10-18T03:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69039489,1050287720,1050241452,0,Armenia v. Azerbaijan,2021-10-16T23:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69028960,1050210254,1050177080,0,2021 South African metalworkers strike,2021-10-16T13:00:42Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68523594,1050148378,1050118251,0,ITA Airways,2021-10-16T03:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,38887795,1050118564,1050074938,0,Baselios Marthoma Mathews III,2021-10-15T22:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69019914,1050111055,1050068606,0,2021 John Deere strike,2021-10-15T21:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68540557,1049770316,1049727323,0,Barilaro v Shanks-Markovina,2021-10-13T19:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68977935,1049743316,1049705721,0,Støre Cabinet,2021-10-13T16:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,951815,1049588662,1049542071,0,OMON,2021-10-12T18:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68986577,1049553888,1049519090,0,2021 African Swimming Championships,2021-10-12T14:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,8330548,1049350396,1049322058,0,Adem Somyurek,2021-10-11T10:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,559149,1049350392,1049322248,0,Anthony Byrne (politician),2021-10-11T10:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68954807,1049291626,1049254374,0,60th Anniversary Additional Commemorative Non-Aligned Meeting,2021-10-11T01:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68899657,1049272440,1049222864,0,Murder of Mohibullah,2021-10-10T22:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68947610,1049150467,1049119273,0,Kurz corruption probe,2021-10-10T05:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,60942083,1049150465,1049120183,0,Alexander Schallenberg,2021-10-10T05:00:25Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,41350919,1049150461,1049115914,0,Sebastian Kurz,2021-10-10T05:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68925567,1049144734,1049114375,0,2021 Kunduz mosque bombing,2021-10-10T04:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68906921,1048830134,1048793601,0,Timberview High School shooting,2021-10-08T07:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68915214,1048799891,1048761094,0,2021 Mercy Hospital strike,2021-10-08T02:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68879305,1048780914,1048735769,0,List of people named in the Pandora Papers,2021-10-07T23:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68870310,1048677618,1048646848,0,Pandora Papers,2021-10-07T11:00:19Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,4594811,1048665237,1048625848,0,Mansfield Timberview High School,2021-10-07T09:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68905297,1048564483,1048514761,0,List of Pakistanis named in the Pandora Papers,2021-10-06T18:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68894993,1048411275,1048350886,0,2021 Malacca state election,2021-10-05T21:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68895462,1048392336,1048333089,0,2021 National Party of Australia – NSW leadership election,2021-10-05T19:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,67953981,1048347688,1048309632,0,Windows 11,2021-10-05T15:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68758468,1048279258,1048233758,0,Insulate Britain protests,2021-10-05T05:00:31Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,43047436,1048250271,1048204675,0,Ozy (media company),2021-10-05T01:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68887875,1048224559,1048162994,0,2021 Facebook leak,2021-10-04T22:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,216256,1048215763,1048161020,0,Ambassador Bridge,2021-10-04T21:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68870310,1048091655,1048049484,0,Pandora Papers,2021-10-04T06:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68845317,1047426815,1047373149,0,First Kishida Cabinet,2021-09-30T20:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68826817,1047406857,1047354104,0,Tarapacá migrant crisis,2021-09-30T18:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,59273402,1046997283,1046958096,0,Meng Wanzhou,2021-09-28T14:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,37788803,1046979832,1046945841,0,Andy McDonald (politician),2021-09-28T12:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68827239,1046882458,1046827338,0,2021 United Kingdom fuel supply crisis,2021-09-27T22:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68802624,1046413857,1046369657,0,Collierville Kroger shooting,2021-09-25T15:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,64660525,1046396918,1046360211,0,Detention of Michael Spavor and Michael Kovrig,2021-09-25T13:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68758468,1046280042,1046226127,0,Insulate Britain protests,2021-09-24T21:00:19Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,59118602,1046280032,1046228297,0,SpaceX Starship,2021-09-24T21:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68794048,1045957979,1045915578,0,Killamarsh murders,2021-09-23T08:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68793877,1045934182,1045887549,0,2021 United Kingdom natural gas supplier crisis,2021-09-23T05:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68785487,1045875640,1045817379,0,2021 Mansfield earthquake,2021-09-22T22:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68758468,1045693779,1045644370,0,Insulate Britain protests,2021-09-21T23:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68426215,1045641378,1045596431,0,Big Brother (Finnish season 14),2021-09-21T17:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,16207770,1045605378,1045569552,0,Evergrande Group,2021-09-21T13:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68770965,1045591339,1045554929,0,Perm State University shooting,2021-09-21T11:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,2491538,1045504340,1045441283,0,List of chief ministers of Punjab (India),2021-09-20T22:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,2491538,1045284827,1045230726,0,List of chief ministers of Punjab (India),2021-09-19T20:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68755329,1045147506,1045108991,0,2021 Indian Punjab political crisis,2021-09-19T03:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68735591,1044988007,1044954392,0,2020–2021 Xi Jinping Administration reform spree,2021-09-18T05:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68683677,1044809585,1044768943,0,Murdaugh family,2021-09-17T06:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,48610860,1044627843,1044585776,0,Murder of Margaret Fetterolf,2021-09-16T07:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68730182,1044621176,1044581876,0,2021 British cabinet reshuffle,2021-09-16T06:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,41262343,1044560554,1044507542,0,Clay Helton,2021-09-15T22:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68717628,1044225306,1044179509,0,FORCEDENTRY,2021-09-14T06:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,13425800,1043761704,1043709124,0,War on terror,2021-09-11T21:00:19Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,44758798,1043685811,1043648701,0,Cerro del Chiquihuite,2021-09-11T12:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68689842,1043527224,1043480671,0,2021 Central Kalimantan floods,2021-09-10T15:00:29Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68498551,1043211060,1043162077,0,Republican insurgency in Afghanistan,2021-09-08T23:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68651369,1043148563,1043103930,0,2021 Guinean coup d'état,2021-09-08T16:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68672613,1043130200,1043092671,0,2021 Guerrero earthquake,2021-09-08T14:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,67447672,1042999172,1042949751,0,Duwa Lashi La,2021-09-07T21:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68662024,1042857705,1042816704,0,Gilboa Prison,2021-09-07T04:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68657753,1042735416,1042697856,0,2021 Montenegrin episcopal enthronement protests,2021-09-06T14:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68648033,1042677512,1042636162,0,2021 Georgian local elections,2021-09-06T06:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68558905,1042406822,1042360872,0,2021 Kabul airlift,2021-09-04T21:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,51729513,1042144039,1042100159,0,Firefly Alpha,2021-09-03T12:00:10Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68625218,1041929312,1041897012,0,Whole Woman's Health v. Jackson,2021-09-02T10:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68620231,1041871770,1041834041,0,Boccia at the 2020 Summer Paralympics – Pairs BC4,2021-09-02T01:00:24Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,53943680,1041835496,1041787669,0,Australia at the 2020 Summer Paralympics,2021-09-01T20:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68540557,1041604097,1041564503,0,Barilaro v Shanks-Markovina,2021-08-31T13:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68558905,1041184238,1041144646,0,2021 Kabul airlift,2021-08-29T03:00:10Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68179368,1041178162,1041143734,0,Jack Fire,2021-08-29T02:00:08Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,43950989,1041158368,1041113500,0,List of terrorist incidents linked to the Islamic State,2021-08-28T23:00:09Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,67632179,1041128886,1041083759,0,2020–present global chip shortage,2021-08-28T19:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68481047,1041075034,1041040992,0,Fall of Kabul (2021),2021-08-28T12:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,25743896,1040612086,1040573427,0,Ismail Sabri Yaakob,2021-08-25T16:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68481047,1040581205,1040546184,0,Fall of Kabul (2021),2021-08-25T12:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,33385984,1040506656,1040468666,0,2020 Summer Paralympics,2021-08-25T00:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,63301932,1040233329,1040197603,0,COVID-19 pandemic in New York (state),2021-08-23T11:00:08Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68466548,1040215827,1040176404,0,Operation Allies Refuge,2021-08-23T08:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68497904,1040129915,1040073577,0,National Resistance Front of Afghanistan,2021-08-22T20:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68498551,1040035985,1039997789,0,Republican insurgency in Afghanistan,2021-08-22T08:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68466548,1039923904,1039885816,0,Operation Allies Refuge,2021-08-21T16:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68472475,1039881496,1039849753,0,Operation Pitting,2021-08-21T10:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66883576,1039870770,1039836511,0,Withdrawal of United States troops from Afghanistan (2020–2021),2021-08-21T08:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,25743896,1039610092,1039567820,0,Ismail Sabri Yaakob,2021-08-19T18:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,68475822,1039576439,1039543022,0,2021 Haiti earthquake,2021-08-19T14:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,67450278,1039368482,1039332514,0,2021 Světec train crash,2021-08-18T09:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66883576,1039337542,1039300895,0,Withdrawal of United States troops from Afghanistan (2020–2021),2021-08-18T04:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,63214876,1039337533,1039302244,0,2020–2022 Malaysian political crisis,2021-08-18T04:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,63214876,1039152280,1039115414,0,2020–2022 Malaysian political crisis,2021-08-17T01:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
